timestamp_s,range_m,range_cm
250.014987,1.320000,132.0000
250.063643,1.320000,132.0000
250.111249,1.320000,132.0000
250.158515,1.320000,132.0000
250.206231,1.320000,132.0000
250.271694,1.610000,161.0000
250.318460,1.720000,172.0000
250.366288,1.720000,172.0000
250.415374,1.760000,176.0000
250.479694,1.760000,176.0000
250.527773,1.760000,176.0000
250.575699,1.760000,176.0000
250.639722,1.760000,176.0000
250.687701,1.670000,167.0000
250.735037,1.570000,157.0000
250.799706,1.300000,130.0000
250.847493,1.040000,104.0000
250.895735,0.710000,71.0000
250.943718,0.630000,63.0000
251.007722,0.550000,55.0000
251.055710,0.550000,55.0000
251.103699,0.550000,55.0000
251.166540,0.550000,55.0000
251.214366,0.550000,55.0000
251.263841,0.550000,55.0000
251.310417,0.540000,54.0000
251.358291,0.540000,54.0000
251.423046,0.540000,54.0000
251.471765,0.540000,54.0000
251.519772,0.520000,52.0000
251.583539,0.500000,50.0000
251.631777,0.480000,48.0000
251.679617,0.430000,43.0000
251.727849,0.230000,23.0000
251.791822,0.140000,14.0000
251.839466,0.090000,9.0000
251.887917,0.060000,6.0000
251.935887,0.050000,5.0000
251.999912,0.050000,5.0000
252.047266,0.050000,5.0000
252.095274,0.050000,5.0000
252.158647,0.050000,5.0000
252.206586,0.050000,5.0000
252.254933,0.050000,5.0000
252.302705,0.060000,6.0000
252.350508,0.090000,9.0000
252.415915,0.130000,13.0000
252.463791,0.310000,31.0000
252.510897,0.320000,32.0000
252.575937,0.320000,32.0000
252.623910,0.320000,32.0000
252.671926,0.320000,32.0000
252.719997,0.320000,32.0000
252.783932,0.320000,32.0000
252.831889,0.320000,32.0000
252.896022,0.320000,32.0000
252.943935,0.320000,32.0000
252.991927,0.320000,32.0000
253.039946,0.320000,32.0000
253.103970,0.320000,32.0000
253.151158,0.320000,32.0000
253.198577,0.320000,32.0000
253.262797,0.320000,32.0000
253.310768,0.320000,32.0000
253.358610,0.320000,32.0000
253.406749,0.320000,32.0000
253.472033,0.320000,32.0000
253.520048,0.320000,32.0000
253.568046,0.320000,32.0000
253.631913,0.320000,32.0000
253.679395,0.320000,32.0000
253.728077,0.320000,32.0000
253.792066,0.320000,32.0000
253.839634,0.320000,32.0000
253.904063,0.320000,32.0000
253.952082,0.320000,32.0000
254.000088,0.320000,32.0000
254.063729,0.320000,32.0000
254.112130,0.320000,32.0000
254.159038,0.320000,32.0000
254.222891,0.320000,32.0000
254.272175,0.320000,32.0000
254.318898,0.320000,32.0000
254.366811,0.310000,31.0000
254.432099,0.310000,31.0000
254.479798,0.310000,31.0000
254.528250,0.310000,31.0000
254.576141,0.310000,31.0000
254.639803,0.310000,31.0000
254.688156,0.310000,31.0000
254.751585,0.310000,31.0000
254.800179,0.310000,31.0000
254.864078,0.310000,31.0000
254.911926,0.310000,31.0000
254.959599,0.310000,31.0000
255.024189,0.310000,31.0000
255.071285,0.310000,31.0000
255.120270,0.310000,31.0000
255.166916,0.310000,31.0000
255.214824,0.310000,31.0000
255.279381,0.310000,31.0000
255.326983,0.310000,31.0000
255.374962,0.310000,31.0000
255.424255,0.310000,31.0000
255.488284,0.310000,31.0000
255.536235,0.310000,31.0000
255.584297,0.310000,31.0000
255.647440,0.310000,31.0000
255.695950,0.310000,31.0000
255.744074,0.310000,31.0000
255.808320,0.310000,31.0000
255.856310,0.310000,31.0000
255.903769,0.310000,31.0000
255.968027,0.310000,31.0000
256.015425,0.310000,31.0000
256.064044,0.310000,31.0000
256.111739,0.310000,31.0000
256.175063,0.310000,31.0000
256.222977,0.310000,31.0000
256.272375,0.310000,31.0000
256.335079,0.310000,31.0000
256.382968,0.310000,31.0000
256.431896,0.310000,31.0000
256.495896,0.310000,31.0000
256.544175,0.310000,31.0000
256.592148,0.310000,31.0000
256.656112,0.310000,31.0000
256.704470,0.310000,31.0000
256.751392,0.310000,31.0000
256.800440,0.310000,31.0000
256.864444,0.310000,31.0000
256.912163,0.310000,31.0000
256.960463,0.310000,31.0000
257.024206,0.310000,31.0000
257.072515,0.310000,31.0000
257.120506,0.310000,31.0000
257.167104,0.310000,31.0000
257.231004,0.310000,31.0000
257.279575,0.310000,31.0000
257.327207,0.310000,31.0000
257.375114,0.310000,31.0000
257.424544,0.310000,31.0000
257.488517,0.310000,31.0000
257.536546,0.310000,31.0000
257.584523,0.310000,31.0000
257.648530,0.320000,32.0000
257.696584,0.320000,32.0000
257.760816,0.320000,32.0000
257.808543,0.320000,32.0000
257.872553,0.320000,32.0000
257.920561,0.320000,32.0000
257.968581,0.320000,32.0000
258.034836,0.320000,32.0000
258.079895,0.320000,32.0000
258.127949,0.320000,32.0000
258.175201,0.320000,32.0000
258.223162,0.320000,32.0000
258.287300,0.320000,32.0000
258.335338,0.320000,32.0000
258.383259,0.320000,32.0000
258.431343,0.320000,32.0000
258.495456,0.320000,32.0000
258.543759,0.320000,32.0000
258.592453,0.320000,32.0000
258.639810,0.320000,32.0000
258.704302,0.320000,32.0000
258.752734,0.320000,32.0000
258.854558,0.320000,32.0000
258.879557,0.310000,31.0000
258.944273,0.310000,31.0000
258.992753,0.310000,31.0000
259.040358,0.320000,32.0000
259.104557,0.320000,32.0000
259.151515,0.320000,32.0000
259.199329,0.320000,32.0000
259.247468,0.320000,32.0000
259.295427,0.320000,32.0000
259.359677,0.320000,32.0000
259.407578,0.320000,32.0000
259.455916,0.320000,32.0000
259.503553,0.320000,32.0000
259.567651,0.320000,32.0000
259.616710,0.320000,32.0000
259.679760,0.320000,32.0000
259.727782,0.320000,32.0000
259.775517,0.310000,31.0000
259.839532,0.310000,31.0000
259.887681,0.310000,31.0000
259.951519,0.310000,31.0000
260.000128,0.310000,31.0000
260.048034,0.310000,31.0000
260.096353,0.310000,31.0000
260.143613,0.310000,31.0000
260.207520,0.310000,31.0000
260.255494,0.310000,31.0000
260.303753,0.310000,31.0000
260.351416,0.310000,31.0000
260.415650,0.310000,31.0000
260.463946,0.310000,31.0000
260.511773,0.310000,31.0000
260.559597,0.310000,31.0000
260.623917,0.310000,31.0000
260.671585,0.310000,31.0000
260.719885,0.310000,31.0000
260.769309,0.310000,31.0000
260.832573,0.310000,31.0000
260.879935,0.310000,31.0000
260.927588,0.310000,31.0000
260.992436,0.310000,31.0000
261.040160,0.310000,31.0000
261.088312,0.310000,31.0000
261.151667,0.320000,32.0000
261.199523,0.320000,32.0000
261.247634,0.320000,32.0000
261.295701,0.320000,32.0000
261.359700,0.320000,32.0000
261.407742,0.320000,32.0000
261.456285,0.320000,32.0000
261.504363,0.320000,32.0000
261.568235,0.310000,31.0000
261.616278,0.310000,31.0000
261.664130,0.310000,31.0000
261.728188,0.310000,31.0000
261.775846,0.310000,31.0000
261.824202,0.310000,31.0000
261.872971,0.310000,31.0000
261.936694,0.310000,31.0000
261.984413,0.310000,31.0000
262.032165,0.310000,31.0000
262.080918,0.310000,31.0000
262.143860,0.310000,31.0000
262.191821,0.310000,31.0000
262.239709,0.310000,31.0000
262.287764,0.310000,31.0000
262.351821,0.310000,31.0000
262.400077,0.310000,31.0000
262.448800,0.310000,31.0000
262.511816,0.310000,31.0000
262.559783,0.310000,31.0000
262.608633,0.310000,31.0000
262.656836,0.310000,31.0000
262.720726,0.310000,31.0000
262.768803,0.310000,31.0000
262.817193,0.310000,31.0000
262.864806,0.310000,31.0000
262.928095,0.310000,31.0000
262.976866,0.310000,31.0000
263.024017,0.310000,31.0000
263.088753,0.310000,31.0000
263.135956,0.310000,31.0000
263.183767,0.310000,31.0000
263.247920,0.310000,31.0000
263.295966,0.320000,32.0000
263.343745,0.320000,32.0000
263.391931,0.320000,32.0000
263.440737,0.320000,32.0000
263.505253,0.320000,32.0000
263.552589,0.310000,31.0000
263.600530,0.310000,31.0000
263.664610,0.310000,31.0000
263.712673,0.310000,31.0000
263.760162,0.310000,31.0000
263.808816,0.310000,31.0000
263.872241,0.310000,31.0000
263.920463,0.310000,31.0000
263.969244,0.310000,31.0000
264.016003,0.310000,31.0000
264.080314,0.320000,32.0000
264.127931,0.310000,31.0000
264.175837,0.310000,31.0000
264.240291,0.310000,31.0000
264.288241,0.310000,31.0000
264.335825,0.310000,31.0000
264.400001,0.310000,31.0000
264.448886,0.310000,31.0000
264.496533,0.310000,31.0000
264.560417,0.310000,31.0000
264.608143,0.310000,31.0000
264.657293,0.310000,31.0000
264.705260,0.310000,31.0000
264.769031,0.310000,31.0000
264.817308,0.310000,31.0000
264.880095,0.310000,31.0000
264.929415,0.310000,31.0000
264.976134,0.310000,31.0000
265.041056,0.310000,31.0000
265.088317,0.310000,31.0000
265.136237,0.310000,31.0000
265.199905,0.310000,31.0000
265.248028,0.310000,31.0000
265.296427,0.310000,31.0000
265.360080,0.310000,31.0000
265.409340,0.310000,31.0000
265.456331,0.310000,31.0000
265.521405,0.310000,31.0000
265.569334,0.310000,31.0000
265.616056,0.310000,31.0000
265.680221,0.310000,31.0000
265.729429,0.310000,31.0000
265.776177,0.310000,31.0000
265.840478,0.310000,31.0000
265.889356,0.310000,31.0000
265.936260,0.310000,31.0000
266.000174,0.310000,31.0000
266.049276,0.310000,31.0000
266.096994,0.310000,31.0000
266.144228,0.310000,31.0000
266.208141,0.310000,31.0000
266.256200,0.310000,31.0000
266.304222,0.310000,31.0000
266.352184,0.310000,31.0000
266.416168,0.310000,31.0000
266.464124,0.310000,31.0000
266.513138,0.310000,31.0000
266.577122,0.310000,31.0000
266.624853,0.310000,31.0000
266.688254,0.310000,31.0000
266.737143,0.310000,31.0000
266.784260,0.310000,31.0000
266.849477,0.310000,31.0000
266.897350,0.310000,31.0000
266.961673,0.310000,31.0000
267.008928,0.310000,31.0000
267.057510,0.310000,31.0000
267.105508,0.310000,31.0000
267.168219,0.310000,31.0000
267.216219,0.310000,31.0000
267.280636,0.310000,31.0000
267.328259,0.310000,31.0000
267.376246,0.310000,31.0000
267.425514,0.310000,31.0000
267.472306,0.310000,31.0000
267.536954,0.310000,31.0000
267.585547,0.310000,31.0000
267.632792,0.310000,31.0000
267.696751,0.310000,31.0000
267.745258,0.310000,31.0000
267.792936,0.310000,31.0000
267.857843,0.310000,31.0000
267.905479,0.310000,31.0000
267.952916,0.310000,31.0000
268.001591,0.310000,31.0000
268.049592,0.310000,31.0000
268.113620,0.310000,31.0000
268.160402,0.310000,31.0000
268.208293,0.310000,31.0000
268.273694,0.310000,31.0000
268.320506,0.310000,31.0000
268.368246,0.310000,31.0000
268.416297,0.310000,31.0000
268.480966,0.310000,31.0000
268.529661,0.310000,31.0000
268.577689,0.310000,31.0000
268.641689,0.310000,31.0000
268.689702,0.310000,31.0000
268.753735,0.310000,31.0000
268.801715,0.310000,31.0000
268.849704,0.310000,31.0000
268.913752,0.310000,31.0000
268.961602,0.310000,31.0000
269.009503,0.310000,31.0000
269.073746,0.310000,31.0000
269.121802,0.310000,31.0000
269.168402,0.310000,31.0000
269.216393,0.310000,31.0000
269.280892,0.310000,31.0000
269.328373,0.310000,31.0000
269.376450,0.310000,31.0000
269.424787,0.310000,31.0000
269.488870,0.310000,31.0000
269.537449,0.310000,31.0000
269.584818,0.310000,31.0000
269.650280,0.310000,31.0000
269.697814,0.310000,31.0000
269.761119,0.310000,31.0000
269.808619,0.310000,31.0000
269.857806,0.310000,31.0000
269.904673,0.310000,31.0000
269.968450,0.310000,31.0000
270.017262,0.310000,31.0000
270.065719,0.310000,31.0000
270.113179,0.310000,31.0000
270.160656,0.310000,31.0000
270.224517,0.310000,31.0000
270.274044,0.310000,31.0000
270.320572,0.310000,31.0000
270.368502,0.310000,31.0000
270.417561,0.310000,31.0000
270.481500,0.310000,31.0000
270.529885,0.310000,31.0000
270.593970,0.310000,31.0000
270.642296,0.310000,31.0000
270.689913,0.310000,31.0000
270.737719,0.310000,31.0000
270.802088,0.310000,31.0000
270.849997,0.310000,31.0000
270.898006,0.310000,31.0000
270.961557,0.310000,31.0000
271.009987,0.310000,31.0000
271.073031,0.310000,31.0000
271.122012,0.310000,31.0000
271.168781,0.310000,31.0000
271.216539,0.310000,31.0000
271.265994,0.310000,31.0000
271.312751,0.310000,31.0000
271.376742,0.310000,31.0000
271.426223,0.310000,31.0000
271.474075,0.310000,31.0000
271.522068,0.310000,31.0000
271.584929,0.310000,31.0000
271.633866,0.310000,31.0000
271.682219,0.320000,32.0000
271.730043,0.310000,31.0000
271.793408,0.310000,31.0000
271.841474,0.310000,31.0000
271.890126,0.320000,32.0000
271.954152,0.320000,32.0000
272.001012,0.310000,31.0000
272.050093,0.310000,31.0000
272.097775,0.310000,31.0000
272.160828,0.310000,31.0000
272.208699,0.310000,31.0000
272.257670,0.310000,31.0000
272.304792,0.310000,31.0000
272.368853,0.310000,31.0000
272.418128,0.310000,31.0000
272.466102,0.310000,31.0000
272.514144,0.310000,31.0000
272.578135,0.310000,31.0000
272.625818,0.310000,31.0000
272.673055,0.310000,31.0000
272.737811,0.310000,31.0000
272.785515,0.310000,31.0000
272.849581,0.310000,31.0000
272.897876,0.310000,31.0000
272.945427,0.310000,31.0000
273.010083,0.310000,31.0000
273.058252,0.310000,31.0000
273.106204,0.310000,31.0000
273.152911,0.310000,31.0000
273.200819,0.310000,31.0000
273.266185,0.310000,31.0000
273.312977,0.310000,31.0000
273.360843,0.310000,31.0000
273.426175,0.310000,31.0000
273.474166,0.310000,31.0000
273.521966,0.310000,31.0000
273.569552,0.310000,31.0000
273.633860,0.310000,31.0000
273.682180,0.310000,31.0000
273.730203,0.310000,31.0000
273.794234,0.310000,31.0000
273.841967,0.310000,31.0000
273.906184,0.310000,31.0000
273.953979,0.310000,31.0000
274.002267,0.310000,31.0000
274.065972,0.310000,31.0000
274.114262,0.310000,31.0000
274.161032,0.310000,31.0000
274.208922,0.320000,32.0000
274.274544,0.320000,32.0000
274.320912,0.310000,31.0000
274.368845,0.310000,31.0000
274.433725,0.310000,31.0000
274.482257,0.310000,31.0000
274.530278,0.310000,31.0000
274.594408,0.310000,31.0000
274.641538,0.310000,31.0000
274.690304,0.310000,31.0000
274.754326,0.310000,31.0000
274.802350,0.310000,31.0000
274.850351,0.310000,31.0000
274.898326,0.310000,31.0000
274.962362,0.310000,31.0000
275.010340,0.310000,31.0000
275.058341,0.310000,31.0000
275.121796,0.310000,31.0000
275.169226,0.310000,31.0000
275.217021,0.310000,31.0000
275.266131,0.310000,31.0000
275.329042,0.310000,31.0000
275.377031,0.310000,31.0000
275.426417,0.310000,31.0000
275.474362,0.310000,31.0000
275.538368,0.310000,31.0000
275.586388,0.310000,31.0000
275.649974,0.310000,31.0000
275.698406,0.310000,31.0000
275.746424,0.310000,31.0000
275.794424,0.310000,31.0000
275.858175,0.310000,31.0000
275.906410,0.310000,31.0000
275.954436,0.310000,31.0000
276.018463,0.310000,31.0000
276.066454,0.310000,31.0000
276.129534,0.310000,31.0000
276.177067,0.310000,31.0000
276.225065,0.310000,31.0000
276.273460,0.310000,31.0000
276.337140,0.310000,31.0000
276.385723,0.310000,31.0000
276.434160,0.310000,31.0000
276.498460,0.310000,31.0000
276.546449,0.310000,31.0000
276.594552,0.310000,31.0000
276.657911,0.310000,31.0000
276.706526,0.310000,31.0000
276.754544,0.310000,31.0000
276.817777,0.310000,31.0000
276.866245,0.310000,31.0000
276.914014,0.310000,31.0000
276.962556,0.310000,31.0000
277.026535,0.310000,31.0000
277.074596,0.310000,31.0000
277.137595,0.310000,31.0000
277.185183,0.310000,31.0000
277.233247,0.310000,31.0000
277.281704,0.310000,31.0000
277.345351,0.310000,31.0000
277.393350,0.310000,31.0000
277.442292,0.310000,31.0000
277.505648,0.310000,31.0000
277.554642,0.310000,31.0000
277.602637,0.310000,31.0000
277.650447,0.310000,31.0000
277.698322,0.310000,31.0000
277.762351,0.310000,31.0000
277.810618,0.310000,31.0000
277.858612,0.310000,31.0000
277.906011,0.310000,31.0000
277.970367,0.310000,31.0000
278.018635,0.310000,31.0000
278.066645,0.310000,31.0000
278.129690,0.310000,31.0000
278.177297,0.310000,31.0000
278.225250,0.310000,31.0000
278.274070,0.310000,31.0000
278.337429,0.310000,31.0000
278.385469,0.310000,31.0000
278.434073,0.310000,31.0000
278.481498,0.310000,31.0000
278.529205,0.310000,31.0000
278.594734,0.310000,31.0000
278.642699,0.310000,31.0000
278.690674,0.310000,31.0000
278.754720,0.310000,31.0000
278.802720,0.310000,31.0000
278.866797,0.310000,31.0000
278.914868,0.310000,31.0000
278.962134,0.310000,31.0000
279.026778,0.310000,31.0000
279.074782,0.310000,31.0000
279.137801,0.310000,31.0000
279.185431,0.310000,31.0000
279.233496,0.310000,31.0000
279.282692,0.310000,31.0000
279.345490,0.310000,31.0000
279.393512,0.310000,31.0000
279.442892,0.310000,31.0000
279.507158,0.310000,31.0000
279.554518,0.310000,31.0000
279.602574,0.310000,31.0000
279.666509,0.310000,31.0000
279.714851,0.310000,31.0000
279.762578,0.310000,31.0000
279.810850,0.310000,31.0000
279.874796,0.310000,31.0000
279.922530,0.310000,31.0000
279.970410,0.310000,31.0000
280.017711,0.310000,31.0000
280.081702,0.310000,31.0000
280.129910,0.310000,31.0000
280.177659,0.320000,32.0000
280.225545,0.320000,32.0000
280.290217,0.320000,32.0000
280.337524,0.320000,32.0000
280.385686,0.320000,32.0000
280.450603,0.320000,32.0000
280.498595,0.320000,32.0000
280.562555,0.320000,32.0000
280.610160,0.320000,32.0000
280.658591,0.320000,32.0000
280.706635,0.320000,32.0000
280.754671,0.310000,31.0000
280.818680,0.320000,32.0000
280.867002,0.310000,31.0000
280.930353,0.310000,31.0000
280.978992,0.310000,31.0000
281.026990,0.310000,31.0000
281.091012,0.310000,31.0000
281.138221,0.310000,31.0000
281.185628,0.310000,31.0000
281.233692,0.310000,31.0000
281.298087,0.310000,31.0000
281.345701,0.310000,31.0000
281.393782,0.310000,31.0000
281.442000,0.310000,31.0000
281.507211,0.310000,31.0000
281.555059,0.310000,31.0000
281.603064,0.310000,31.0000
281.666885,0.310000,31.0000
281.715087,0.310000,31.0000
281.762961,0.310000,31.0000
281.826939,0.310000,31.0000
281.875057,0.310000,31.0000
281.923070,0.310000,31.0000
281.970393,0.310000,31.0000
282.035294,0.310000,31.0000
282.083067,0.310000,31.0000
282.130059,0.310000,31.0000
282.177885,0.310000,31.0000
282.225887,0.310000,31.0000
282.289987,0.310000,31.0000
282.337890,0.310000,31.0000
282.387154,0.310000,31.0000
282.451225,0.310000,31.0000
282.499148,0.310000,31.0000
282.547167,0.320000,32.0000
282.595253,0.310000,31.0000
282.659185,0.310000,31.0000
282.707174,0.310000,31.0000
282.754988,0.310000,31.0000
282.819194,0.310000,31.0000
282.867172,0.310000,31.0000
282.915150,0.310000,31.0000
282.963210,0.310000,31.0000
283.027178,0.310000,31.0000
283.075209,0.310000,31.0000
283.138269,0.310000,31.0000
283.185786,0.310000,31.0000
283.233890,0.310000,31.0000
283.282369,0.310000,31.0000
283.345890,0.310000,31.0000
283.394001,0.310000,31.0000
283.442523,0.310000,31.0000
283.506318,0.310000,31.0000
283.555206,0.310000,31.0000
283.603149,0.310000,31.0000
283.650987,0.310000,31.0000
283.698811,0.310000,31.0000
283.762506,0.310000,31.0000
283.811273,0.310000,31.0000
283.858236,0.310000,31.0000
283.905868,0.310000,31.0000
283.970931,0.310000,31.0000
284.019236,0.310000,31.0000
284.066967,0.310000,31.0000
284.113916,0.310000,31.0000
284.162196,0.310000,31.0000
284.225986,0.310000,31.0000
284.274359,0.310000,31.0000
284.321919,0.310000,31.0000
284.369868,0.310000,31.0000
284.435286,0.310000,31.0000
284.482644,0.310000,31.0000
284.531295,0.310000,31.0000
284.595319,0.310000,31.0000
284.643160,0.310000,31.0000
284.691335,0.310000,31.0000
284.754730,0.310000,31.0000
284.803509,0.310000,31.0000
284.851354,0.310000,31.0000
284.914688,0.310000,31.0000
284.962717,0.310000,31.0000
285.011366,0.310000,31.0000
285.075397,0.310000,31.0000
285.122807,0.310000,31.0000
285.170000,0.310000,31.0000
285.234103,0.310000,31.0000
285.282664,0.310000,31.0000
285.330008,0.310000,31.0000
285.378047,0.310000,31.0000
285.443100,0.310000,31.0000
285.491393,0.310000,31.0000
285.555100,0.310000,31.0000
285.602717,0.310000,31.0000
285.650726,0.310000,31.0000
285.699525,0.310000,31.0000
285.763671,0.310000,31.0000
285.811469,0.310000,31.0000
285.875514,0.310000,31.0000
285.923467,0.310000,31.0000
285.971092,0.310000,31.0000
286.034804,0.310000,31.0000
286.083429,0.310000,31.0000
286.130581,0.310000,31.0000
286.178062,0.310000,31.0000
286.242277,0.310000,31.0000
286.290486,0.310000,31.0000
286.338176,0.310000,31.0000
286.386114,0.310000,31.0000
286.451493,0.310000,31.0000
286.499607,0.310000,31.0000
286.547484,0.310000,31.0000
286.594965,0.310000,31.0000
286.658525,0.310000,31.0000
286.707211,0.310000,31.0000
286.755488,0.310000,31.0000
286.819506,0.310000,31.0000
286.867496,0.310000,31.0000
286.915547,0.310000,31.0000
286.978938,0.310000,31.0000
287.027139,0.310000,31.0000
287.075263,0.310000,31.0000
287.138777,0.310000,31.0000
287.186205,0.310000,31.0000
287.234271,0.310000,31.0000
287.282777,0.310000,31.0000
287.346314,0.310000,31.0000
287.394363,0.310000,31.0000
287.443250,0.310000,31.0000
287.491302,0.310000,31.0000
287.555320,0.310000,31.0000
287.603357,0.310000,31.0000
287.651318,0.310000,31.0000
287.715338,0.310000,31.0000
287.762886,0.310000,31.0000
287.810942,0.320000,32.0000
287.858600,0.320000,32.0000
287.922342,0.320000,32.0000
287.970225,0.320000,32.0000
288.018162,0.320000,32.0000
288.066217,0.320000,32.0000
288.114324,0.320000,32.0000
288.162245,0.320000,32.0000
288.210304,0.320000,32.0000
288.274260,0.320000,32.0000
288.322354,0.320000,32.0000
288.371364,0.320000,32.0000
288.419666,0.320000,32.0000
288.467679,0.320000,32.0000
288.531672,0.320000,32.0000
288.578521,0.320000,32.0000
288.626545,0.320000,32.0000
288.675258,0.320000,32.0000
288.739647,0.320000,32.0000
288.787733,0.320000,32.0000
288.835731,0.320000,32.0000
288.883706,0.320000,32.0000
288.947768,0.320000,32.0000
288.995709,0.320000,32.0000
289.043729,0.320000,32.0000
289.106671,0.320000,32.0000
289.154570,0.320000,32.0000
289.202352,0.320000,32.0000
289.267565,0.320000,32.0000
289.314625,0.320000,32.0000
289.362391,0.320000,32.0000
289.410703,0.320000,32.0000
289.475779,0.320000,32.0000
289.523782,0.320000,32.0000
289.571769,0.320000,32.0000
289.635312,0.320000,32.0000
289.683801,0.320000,32.0000
289.731902,0.320000,32.0000
289.779809,0.320000,32.0000
289.843833,0.320000,32.0000
289.891815,0.320000,32.0000
289.939571,0.320000,32.0000
290.003464,0.320000,32.0000
290.051833,0.320000,32.0000
290.099763,0.320000,32.0000
290.146833,0.320000,32.0000
290.194523,0.320000,32.0000
290.259817,0.320000,32.0000
290.306640,0.320000,32.0000
290.354541,0.320000,32.0000
290.419483,0.320000,32.0000
290.467881,0.320000,32.0000
290.515885,0.320000,32.0000
290.579884,0.320000,32.0000
290.627073,0.320000,32.0000
290.691118,0.320000,32.0000
290.739271,0.320000,32.0000
290.787902,0.320000,32.0000
290.835940,0.320000,32.0000
290.899927,0.320000,32.0000
290.947283,0.320000,32.0000
290.995921,0.320000,32.0000
291.059982,0.320000,32.0000
291.107936,0.320000,32.0000
291.154792,0.320000,32.0000
291.202565,0.320000,32.0000
291.268084,0.320000,32.0000
291.314663,0.320000,32.0000
291.362594,0.320000,32.0000
291.412002,0.320000,32.0000
291.459979,0.320000,32.0000
291.523960,0.320000,32.0000
291.571973,0.320000,32.0000
291.619464,0.320000,32.0000
291.683032,0.320000,32.0000
291.730721,0.320000,32.0000
291.778666,0.320000,32.0000
291.843258,0.320000,32.0000
291.890861,0.320000,32.0000
291.938713,0.320000,32.0000
291.987110,0.320000,32.0000
292.051289,0.320000,32.0000
292.098904,0.320000,32.0000
292.146993,0.320000,32.0000
292.210651,0.320000,32.0000
292.258701,0.320000,32.0000
292.306802,0.320000,32.0000
292.354619,0.320000,32.0000
292.402859,0.320000,32.0000
292.467066,0.320000,32.0000
292.515422,0.320000,32.0000
292.580085,0.320000,32.0000
292.628098,0.320000,32.0000
292.675879,0.320000,32.0000
292.723540,0.320000,32.0000
292.787596,0.320000,32.0000
292.839219,0.320000,32.0000
292.900074,0.320000,32.0000
292.947880,0.320000,32.0000
293.012149,0.320000,32.0000
293.060150,0.320000,32.0000
293.107818,0.320000,32.0000
293.170779,0.320000,32.0000
293.218852,0.320000,32.0000
293.268195,0.320000,32.0000
293.315029,0.320000,32.0000
293.362865,0.320000,32.0000
293.427702,0.320000,32.0000
293.476384,0.320000,32.0000
293.524279,0.320000,32.0000
293.587945,0.320000,32.0000
293.635829,0.320000,32.0000
293.684270,0.320000,32.0000
293.748267,0.320000,32.0000
293.795702,0.320000,32.0000
293.859143,0.320000,32.0000
293.907555,0.320000,32.0000
293.955138,0.320000,32.0000
294.019756,0.320000,32.0000
294.067970,0.320000,32.0000
294.115972,0.320000,32.0000
294.162939,0.320000,32.0000
294.226941,0.320000,32.0000
294.275085,0.320000,32.0000
294.323001,0.320000,32.0000
294.370932,0.320000,32.0000
294.435784,0.320000,32.0000
294.483001,0.320000,32.0000
294.531611,0.320000,32.0000
294.579439,0.320000,32.0000
294.643672,0.320000,32.0000
294.692328,0.320000,32.0000
294.739619,0.320000,32.0000
294.803215,0.320000,32.0000
294.851995,0.320000,32.0000
294.899785,0.320000,32.0000
294.947184,0.320000,32.0000
295.011974,0.320000,32.0000
295.059252,0.320000,32.0000
295.124350,0.320000,32.0000
295.171140,0.320000,32.0000
295.219061,0.320000,32.0000
295.267159,0.320000,32.0000
295.331046,0.320000,32.0000
295.379063,0.320000,32.0000
295.427442,0.320000,32.0000
295.491758,0.320000,32.0000
295.539469,0.320000,32.0000
295.587646,0.320000,32.0000
295.635710,0.320000,32.0000
295.699996,0.320000,32.0000
295.748134,0.320000,32.0000
295.795353,0.320000,32.0000
295.844052,0.320000,32.0000
295.892119,0.320000,32.0000
295.956479,0.320000,32.0000
296.003926,0.320000,32.0000
296.052417,0.320000,32.0000
296.116510,0.320000,32.0000
296.163306,0.320000,32.0000
296.211102,0.320000,32.0000
296.275589,0.320000,32.0000
296.323133,0.320000,32.0000
296.371098,0.320000,32.0000
296.419220,0.320000,32.0000
296.483869,0.320000,32.0000
296.532512,0.320000,32.0000
296.595974,0.320000,32.0000
296.644536,0.320000,32.0000
296.692527,0.320000,32.0000
296.756552,0.320000,32.0000
296.804538,0.320000,32.0000
296.868551,0.320000,32.0000
296.916181,0.320000,32.0000
296.980480,0.320000,32.0000
297.028536,0.320000,32.0000
297.076554,0.320000,32.0000
297.139492,0.320000,32.0000
297.187177,0.320000,32.0000
297.235259,0.320000,32.0000
297.283761,0.320000,32.0000
297.347253,0.320000,32.0000
297.395309,0.320000,32.0000
297.443875,0.320000,32.0000
297.492615,0.320000,32.0000
297.555743,0.320000,32.0000
297.604571,0.320000,32.0000
297.652622,0.320000,32.0000
297.699609,0.320000,32.0000
297.764860,0.320000,32.0000
297.812450,0.320000,32.0000
297.876000,0.320000,32.0000
297.924639,0.320000,32.0000
297.972629,0.320000,32.0000
298.036633,0.320000,32.0000
298.084683,0.320000,32.0000
298.147630,0.320000,32.0000
298.195333,0.320000,32.0000
298.243786,0.320000,32.0000
298.291496,0.320000,32.0000
298.355210,0.320000,32.0000
298.404128,0.320000,32.0000
298.452037,0.320000,32.0000
298.516014,0.320000,32.0000
298.564809,0.320000,32.0000
298.612728,0.320000,32.0000
298.659729,0.320000,32.0000
298.723524,0.320000,32.0000
298.772786,0.320000,32.0000
298.820738,0.320000,32.0000
298.884779,0.320000,32.0000
298.932752,0.320000,32.0000
298.996134,0.320000,32.0000
299.044787,0.320000,32.0000
299.108687,0.320000,32.0000
